'자전거번호','대여일시','대여대여소번호','대여거치대','반납일시','반납대여소번호','반납거치대','이용시간(분)','이용거리(M)'
'SPB-03050','2018-04-05 09:21:27','133',9,'2018-04-05 09:30:47','412',4,8,2480
'SPB-07578','2018-04-05 09:21:38','103',1,'2018-04-05 09:26:41','108',9,4,780
'SPB-04181','2018-04-05 09:21:59','207',14,'2018-04-05 09:29:44','222',5,7,1230
'SPB-08125','2018-04-05 09:24:06','921',10,'2018-04-05 09:37:13','932',2,12,2330
'SPB-08575','2018-04-05 09:24:21','115',2,'2018-04-05 09:35:45','140',1,10,1500
'SPB-14442','2018-04-05 09:24:31','359',3,'2018-04-05 09:55:14','359',7,30,2380
'SPB-02932','2018-04-05 09:25:01','711',16,'2018-04-05 09:30:50','722',10,5,1390
'SPB-15687','2018-04-05 09:25:14','165',6,'2018-04-05 09:31:52','179',11,6,940
'SPB-03209','2018-04-05 09:25:58','185',15,'2018-04-05 09:32:37','118',4,6,1090
'SPB-07913','2018-04-05 09:26:07','2355',12,'2018-04-05 09:31:00','2318',14,4,990
'SPB-07574','2018-04-05 09:26:10','407',5,'2018-04-05 09:34:16','415',10,7,43640
'SPB-08896','2018-04-05 09:27:35','348',6,'2018-04-05 09:37:40','313',5,9,1940
'SPB-07944','2018-04-05 09:27:38','152',6,'2018-04-05 09:32:29','154',2,4,770
'SPB-15852','2018-04-05 09:27:54','1342',4,'2018-04-05 09:36:06','337',2,7,1860
'SPB-05092','2018-04-05 09:28:24','113',22,'2018-04-05 09:36:50','183',7,8,1230
'SPB-15582','2018-04-05 09:28:55','1248',17,'2018-04-05 09:50:42','1228',1,21,3510
'SPB-13194','2018-04-05 09:28:57','231',3,'2018-04-05 09:47:33','204',13,17,2900
'SPB-09380','2018-04-05 09:29:03','1712',6,'2018-04-05 10:10:16','1716',3,39,6580
'SPB-07584','2018-04-05 09:29:17','589',8,'2018-04-05 09:36:57','509',6,7,630
'SPB-10104','2018-04-05 09:29:21','415',9,'2018-04-05 09:35:57','409',24,6,840
'SPB-13769','2018-04-05 09:29:50','525',20,'2018-04-05 09:36:29','511',3,6,1800
'SPB-07516','2018-04-05 09:29:56','901',5,'2018-04-05 09:35:30','907',8,5,840
'SPB-14059','2018-04-05 09:30:13','1610',2,'2018-04-05 09:38:19','1642',2,7,910
'SPB-05620','2018-04-05 09:31:13','131',14,'2018-04-05 09:38:25','417',11,6,1810
'SPB-08161','2018-04-05 09:31:45','916',7,'2018-04-05 09:41:44','923',4,9,2070
'SPB-02289','2018-04-05 09:31:48','302',12,'2018-04-05 09:38:43','310',1,6,1140
'SPB-11732','2018-04-05 09:32:07','516',6,'2018-04-05 09:45:43','513',3,13,1850
'SPB-12239','2018-04-05 09:32:28','367',8,'2018-04-05 09:39:15','349',6,6,1140
'SPB-16003','2018-04-05 09:32:47','1035',19,'2018-04-05 09:45:33','1044',7,12,2140
'SPB-11720','2018-04-05 09:33:45','1520',10,'2018-04-05 09:46:41','1519',10,11,1190
'SPB-10143','2018-04-05 09:34:31','538',11,'2018-04-05 09:40:21','581',10,5,820
'SPB-01446','2018-04-05 09:34:44','631',3,'2018-04-05 09:45:44','3522',6,10,1650
'SPB-14006','2018-04-05 09:35:39','196',2,'2018-04-05 09:51:07','124',6,15,2530
'SPB-15523','2018-04-05 09:37:54','412',2,'2018-04-05 09:49:31','199',15,11,128800
'SPB-08700','2018-04-05 09:38:07','194',8,'2018-04-05 09:47:52','409',2,9,1340
'SPB-04450','2018-04-05 09:38:36','412',1,'2018-04-05 09:49:35','199',17,10,1510
'SPB-06745','2018-04-05 09:38:36','504',1,'2018-04-05 10:49:29','540',8,70,8110
'SPB-10703','2018-04-05 09:38:44','175',1,'2018-04-05 09:47:57','117',3,9,1950
'SPB-12113','2018-04-05 09:38:58','322',7,'2018-04-05 11:30:06','322',7,104,3530
'SPB-15229','2018-04-05 09:39:56','213',12,'2018-04-05 09:49:54','201',11,9,1720
'SPB-14847','2018-04-05 09:40:16','103',6,'2018-04-05 09:57:43','116',5,17,2340
'SPB-06300','2018-04-05 09:40:33','1326',2,'2018-04-05 09:50:58','1320',8,10,1780
'SPB-04659','2018-04-05 09:40:34','178',5,'2018-04-05 09:50:11','414',3,9,1720
'SPB-03379','2018-04-05 09:40:50','173',2,'2018-04-05 09:51:51','157',5,10,1720
'SPB-15320','2018-04-05 09:41:22','1833',1,'2018-04-05 09:48:40','1840',3,6,1270
'SPB-08145','2018-04-05 09:41:22','908',8,'2018-04-05 09:54:46','925',5,12,1830
'SPB-11088','2018-04-05 09:41:41','1446',7,'2018-04-05 09:49:14','650',4,7,1470
'SPB-01713','2018-04-05 09:41:43','1302',4,'2018-04-05 09:52:32','338',18,10,2570
'SPB-12409','2018-04-05 09:42:12','509',2,'2018-04-05 09:49:12','513',7,6,1100
'SPB-10862','2018-04-05 09:42:22','719',6,'2018-04-05 09:45:04','719',9,2,80
'SPB-04666','2018-04-05 09:43:42','115',6,'2018-04-05 09:49:56','139',9,5,1340
'SPB-06543','2018-04-05 09:44:12','194',5,'2018-04-05 09:51:56','191',8,7,1050
'SPB-14032','2018-04-05 09:44:17','102',18,'2018-04-05 09:53:43','421',1,9,1570
'SPB-05549','2018-04-05 09:44:24','183',2,'2018-04-05 09:49:58','113',1,5,1150
'SPB-05243','2018-04-05 09:44:53','120',3,'2018-04-05 09:52:09','112',3,6,1380
'SPB-06626','2018-04-05 09:45:17','742',10,'2018-04-05 10:00:13','719',6,14,2540
'SPB-08677','2018-04-05 09:45:49','934',1,'2018-04-05 10:09:10','950',7,22,2270
'SPB-06019','2018-04-05 09:46:37','719',8,'2018-04-05 09:51:52','723',13,4,1020
'SPB-11998','2018-04-05 09:47:06','164',7,'2018-04-05 10:10:05','916',7,22,4100
'SPB-03009','2018-04-05 09:47:09','592',11,'2018-04-05 10:01:31','592',9,14,1270
'SPB-15607','2018-04-05 09:47:37','1106',5,'2018-04-05 09:52:53','1112',14,4,1230
'SPB-11380','2018-04-05 09:48:16','103',8,'2018-04-05 10:00:58','118',10,12,2260
'SPB-14014','2018-04-05 09:48:17','926',8,'2018-04-05 10:10:48','927',3,22,1020
'SPB-03848','2018-04-05 09:48:37','402',20,'2018-04-05 09:56:50','409',3,7,1100
'SPB-08574','2018-04-05 09:50:33','120',1,'2018-04-05 09:56:34','146',9,5,1140
'SPB-11984','2018-04-05 09:50:34','128',4,'2018-04-05 10:48:09','141',2,55,1600
'SPB-10420','2018-04-05 09:50:40','410',6,'2018-04-05 09:53:28','407',6,2,520
'SPB-12507','2018-04-05 09:50:44','2360',1,'2018-04-05 10:07:47','2231',4,16,2350
'SPB-14270','2018-04-05 09:51:23','231',8,'2018-04-05 09:57:04','230',2,5,720
'SPB-10816','2018-04-05 09:51:35','257',3,'2018-04-05 10:02:54','223',16,10,2070
'SPB-04420','2018-04-05 09:52:01','1338',3,'2018-04-05 10:08:35','386',5,16,3040
'SPB-13831','2018-04-05 09:52:25','416',11,'2018-04-05 09:55:23','415',9,2,520
'SPB-01600','2018-04-05 09:53:34','353',3,'2018-04-05 10:02:12','342',6,8,2380
'SPB-16192','2018-04-05 09:53:48','195',2,'2018-04-05 10:01:07','113',14,6,1500
'SPB-13482','2018-04-05 09:54:12','316',2,'2018-04-05 09:58:25','369',2,3,750
'SPB-02015','2018-04-05 09:54:43','536',1,'2018-04-05 10:03:49','525',1,8,1320
'SPB-11935','2018-04-05 09:54:48','640',6,'2018-04-05 10:06:26','638',3,11,1820
'SPB-11182','2018-04-05 09:54:57','2213',20,'2018-04-05 10:49:10','2211',7,52,930
'SPB-09315','2018-04-05 09:55:33','212',9,'2018-04-05 10:37:29','212',4,39,200
'SPB-12546','2018-04-05 09:56:13','118',1,'2018-04-05 09:59:43','150',9,3,820
'SPB-12175','2018-04-05 09:57:01','162',2,'2018-04-05 10:46:54','140',16,45,870
'SPB-06204','2018-04-05 09:57:11','170',4,'2018-04-05 10:13:05','115',13,15,2420
'SPB-08031','2018-04-05 09:57:17','196',7,'2018-04-05 10:02:05','195',10,4,610
'SPB-16224','2018-04-05 09:57:46','593',5,'2018-04-05 10:04:47','502',3,6,1100
'SPB-07743','2018-04-05 09:58:11','593',5,'2018-04-05 10:04:40','502',3,6,860
'SPB-11941','2018-04-05 09:58:32','1338',9,'2018-04-05 10:16:21','380',8,17,3580
'SPB-15432','2018-04-05 09:58:47','419',10,'2018-04-05 10:15:56','184',2,16,1620
'SPB-04881','2018-04-05 09:59:19','256',10,'2018-04-05 10:08:11','234',6,8,1250
'SPB-08044','2018-04-05 09:59:30','133',11,'2018-04-05 10:07:51','414',2,7,1340
'SPB-10086','2018-04-05 10:00:16','268',1,'2018-04-05 10:13:59','266',3,12,2030
'SPB-00319','2018-04-05 10:00:25','2319',1,'2018-04-05 10:07:27','2329',6,6,1280
'SPB-15426','2018-04-05 10:01:47','383',17,'2018-04-05 10:18:26','389',8,16,2010
'SPB-13508','2018-04-05 10:02:44','1716',9,'2018-04-05 10:20:00','1720',1,16,2660
'SPB-09974','2018-04-05 10:03:46','616',11,'2018-04-05 10:06:50','638',5,2,690
'SPB-09939','2018-04-05 10:04:30','555',6,'2018-04-05 10:08:59','543',9,3,280
'SPB-14025','2018-04-05 10:04:35','344',8,'2018-04-05 10:14:10','361',9,9,1060
'SPB-00894','2018-04-05 10:05:01','1906',12,'2018-04-05 10:15:42','263',2,10,2030
'SPB-06332','2018-04-05 10:05:49','183',6,'2018-04-05 10:11:58','113',23,5,1180
'SPB-09902','2018-04-05 10:06:07','904',1,'2018-04-05 10:08:49','903',19,2,470
'SPB-14268','2018-04-05 10:06:26','191',3,'2018-04-05 10:20:30','912',7,13,1390
'SPB-12154','2018-04-05 10:06:43','159',2,'2018-04-05 10:21:34','159',2,14,700
'SPB-13301','2018-04-05 10:07:28','923',7,'2018-04-05 10:15:11','927',7,7,750
'SPB-02111','2018-04-05 10:08:23','604',6,'2018-04-05 10:16:58','3522',2,8,1440
'SPB-15784','2018-04-05 10:08:41','578',2,'2018-04-05 10:12:41','514',4,3,800
'SPB-09518','2018-04-05 10:08:52','573',9,'2018-04-05 10:13:59','592',6,5,550
'SPB-00319','2018-04-05 10:09:24','2329',6,'2018-04-05 11:07:00','2370',3,57,1700
'SPB-13396','2018-04-05 10:09:33','2025',13,'2018-04-05 10:25:27','209',6,15,4800
'SPB-15971','2018-04-05 10:10:12','338',2,'2018-04-05 10:12:59','334',1,2,540
'SPB-07691','2018-04-05 10:10:40','121',2,'2018-04-05 10:13:55','125',15,2,470
'SPB-01883','2018-04-05 10:10:55','374',6,'2018-04-05 10:50:59','374',4,39,1060
'SPB-13919','2018-04-05 10:10:56','230',10,'2018-04-05 10:29:30','230',10,18,2610
'SPB-11384','2018-04-05 10:11:21','1022',14,'2018-04-05 10:20:07','1012',1,8,1410
'SPB-12294','2018-04-05 10:11:39','122',9,'2018-04-05 10:18:39','129',14,6,760
'SPB-15040','2018-04-05 10:12:30','159',4,'2018-04-05 10:17:54','125',11,5,1460
'SPB-01311','2018-04-05 10:12:35','614',1,'2018-04-05 10:19:21','1308',9,6,670
'SPB-05707','2018-04-05 10:12:43','592',5,'2018-04-05 10:35:10','592',4,22,1440
'SPB-09477','2018-04-05 10:12:43','2255',24,'2018-04-05 11:01:29','2252',4,48,3520
'SPB-10740','2018-04-05 10:12:44','1029',5,'2018-04-05 10:19:30','1020',15,6,1350
'SPB-12919','2018-04-05 10:12:55','1015',5,'2018-04-05 10:24:15','1044',4,9,1030
'SPB-05729','2018-04-05 10:12:57','186',17,'2018-04-05 11:33:33','199',8,80,5610
'SPB-06450','2018-04-05 10:13:21','1209',3,'2018-04-05 10:50:46','1209',4,37,5050
'SPB-14459','2018-04-05 10:13:27','1302',3,'2018-04-05 10:15:48','388',10,2,610
'SPB-15223','2018-04-05 10:14:00','400',1,'2018-04-05 10:20:49','405',8,6,1170
'SPB-10911','2018-04-05 10:14:28','121',7,'2018-04-05 10:19:44','126',19,4,830
'SPB-09034','2018-04-05 10:15:26','614',5,'2018-04-05 10:44:26','614',1,28,3870
'SPB-14058','2018-04-05 10:16:10','119',8,'2018-04-05 10:22:39','125',9,6,1150
'SPB-08952','2018-04-05 10:16:48','160',8,'2018-04-05 10:44:38','180',3,26,1160
'SPB-11292','2018-04-05 10:16:54','588',1,'2018-04-05 10:22:09','501',1,5,560
'SPB-13109','2018-04-05 10:16:54','159',6,'2018-04-05 10:22:19','126',17,5,870
'SPB-13672','2018-04-05 10:17:08','1960',2,'2018-04-05 10:27:36','1960',6,10,2510
'SPB-04628','2018-04-05 10:18:26','136',3,'2018-04-05 10:33:24','134',4,14,970
'SPB-09212','2018-04-05 10:18:31','643',6,'2018-04-05 10:41:14','606',3,21,2410
'SPB-11923','2018-04-05 10:18:50','372',3,'2018-04-05 10:25:53','371',6,6,770
'SPB-10032','2018-04-05 10:18:56','216',2,'2018-04-05 10:37:48','207',18,18,2230
'SPB-10977','2018-04-05 10:19:43','1634',12,'2018-04-05 10:35:42','1657',10,15,0
'SPB-12546','2018-04-05 10:19:56','150',9,'2018-04-05 10:23:04','125',13,3,640
'SPB-02669','2018-04-05 10:20:15','549',8,'2018-04-05 10:50:03','513',5,29,4980
'SPB-11670','2018-04-05 10:20:17','907',2,'2018-04-05 10:30:32','131',23,10,0
'SPB-10120','2018-04-05 10:20:52','1251',3,'2018-04-05 10:34:16','1235',14,13,2210
'SPB-07691','2018-04-05 10:22:58','125',15,'2018-04-05 10:25:06','126',1,2,390
'SPB-09880','2018-04-05 10:23:28','2275',2,'2018-04-05 10:35:42','2244',20,11,2150
'SPB-14880','2018-04-05 10:24:46','157',7,'2018-04-05 10:38:07','312',4,13,2480
'SPB-06052','2018-04-05 10:24:54','122',6,'2018-04-05 10:27:43','124',1,2,640
'SPB-04912','2018-04-05 10:25:02','614',2,'2018-04-05 10:37:19','609',5,11,1660
'SPB-06114','2018-04-05 10:25:17','643',10,'2018-04-05 10:47:11','526',5,21,2500
'SPB-00738','2018-04-05 10:25:18','122',3,'2018-04-05 10:28:18','124',3,2,610
'SPB-07542','2018-04-05 10:25:32','820',4,'2018-04-05 10:30:19','818',15,4,540
'SPB-03007','2018-04-05 10:25:48','930',2,'2018-04-05 10:43:00','154',8,16,5770
'SPB-00952','2018-04-05 10:26:14','136',1,'2018-04-05 10:31:51','126',16,5,1230
'SPB-15800','2018-04-05 10:26:44','616',5,'2018-04-05 10:53:52','621',4,26,1350
'SPB-09135','2018-04-05 10:26:50','1044',12,'2018-04-05 10:41:10','1019',9,12,2830
'SPB-06289','2018-04-05 10:26:51','1682',12,'2018-04-05 11:43:19','525',10,76,17670
'SPB-08264','2018-04-05 10:28:27','1957',2,'2018-04-05 10:36:44','1908',5,7,600
'SPB-07437','2018-04-05 10:28:36','901',6,'2018-04-05 10:32:29','916',3,3,700
'SPB-11205','2018-04-05 10:28:59','1957',1,'2018-04-05 10:36:46','1908',7,7,510
'SPB-06087','2018-04-05 10:29:13','328',1,'2018-04-05 10:41:37','348',6,12,3090
'SPB-09518','2018-04-05 10:30:42','592',6,'2018-04-05 10:39:41','592',6,8,910
'SPB-03431','2018-04-05 10:30:54','519',15,'2018-04-05 10:42:40','3522',3,11,2300
'SPB-11142','2018-04-05 10:33:39','1957',4,'2018-04-05 10:41:29','1928',6,8,970
'SPB-12212','2018-04-05 10:35:59','247',1,'2018-04-05 10:42:09','238',9,6,7270
'SPB-09626','2018-04-05 10:36:34','702',9,'2018-04-05 10:55:52','230',4,18,2270
'SPB-10048','2018-04-05 10:36:44','199',4,'2018-04-05 10:39:48','421',1,2,420
'SPB-12132','2018-04-05 10:36:45','573',2,'2018-04-05 10:48:34','544',14,11,1730
'SPB-14949','2018-04-05 10:37:00','113',3,'2018-04-05 10:40:36','107',5,3,680
'SPB-10876','2018-04-05 10:41:19','114',7,'2018-04-05 10:48:41','130',8,7,1120
'SPB-08929','2018-04-05 10:41:19','806',20,'2018-04-05 11:03:36','806',14,21,53210
'SPB-09128','2018-04-05 10:41:37','185',2,'2018-04-05 10:48:09','124',9,6,870
'SPB-01936','2018-04-05 10:42:26','3505',5,'2018-04-05 10:50:02','592',1,7,1630
'SPB-10459','2018-04-05 10:42:53','747',7,'2018-04-05 11:07:15','244',14,23,2840
'SPB-09135','2018-04-05 10:42:57','1019',9,'2018-04-05 12:34:49','1044',12,97,4720
'SPB-15721','2018-04-05 10:43:39','502',1,'2018-04-05 10:48:11','548',1,4,1020
'SPB-14860','2018-04-05 10:44:46','3501',5,'2018-04-05 11:00:11','3501',6,15,1840
'SPB-01070','2018-04-05 10:44:54','232',1,'2018-04-05 10:53:42','238',7,8,1890
'SPB-09315','2018-04-05 10:45:55','212',4,'2018-04-05 10:48:33','212',4,2,190
'SPB-07749','2018-04-05 10:46:12','574',8,'2018-04-05 10:54:36','3507',25,7,1280
'SPB-15618','2018-04-05 10:47:10','400',12,'2018-04-05 10:57:00','414',8,9,1790
'SPB-11183','2018-04-05 10:47:26','1209',11,'2018-04-05 12:07:49','205',4,77,19720
'SPB-11494','2018-04-05 10:48:48','150',3,'2018-04-05 10:57:48','128',1,8,870
'SPB-01799','2018-04-05 10:48:51','624',3,'2018-04-05 10:52:41','642',3,3,720
'SPB-06745','2018-04-05 10:50:05','540',8,'2018-04-05 12:37:44','540',8,107,6180
'SPB-09304','2018-04-05 10:50:21','114',3,'2018-04-05 11:00:09','134',3,9,1590
'SPB-13963','2018-04-05 10:52:19','933',10,'2018-04-05 10:57:02','906',2,4,820
'SPB-09306','2018-04-05 10:52:31','573',8,'2018-04-05 11:18:27','549',1,24,960
'SPB-13607','2018-04-05 10:53:43','412',20,'2018-04-05 11:01:33','199',2,7,1510
'SPB-09914','2018-04-05 10:53:48','587',9,'2018-04-05 10:56:20','582',9,2,480
'SPB-15800','2018-04-05 10:54:06','621',4,'2018-04-05 11:06:57','604',2,12,840
'SPB-12395','2018-04-05 10:54:41','1146',6,'2018-04-05 11:03:22','1127',8,8,1620
'SPB-13903','2018-04-05 10:58:33','1306',3,'2018-04-05 11:03:53','1337',2,4,1250
'SPB-09315','2018-04-05 10:59:02','212',4,'2018-04-05 11:33:26','212',30,32,2180
'SPB-15345','2018-04-05 10:59:20','1018',1,'2018-04-05 11:03:33','1215',10,3,990
'SPB-13614','2018-04-05 10:59:51','1218',10,'2018-04-05 11:10:17','1212',9,10,1900
'SPB-13415','2018-04-05 11:00:00','338',10,'2018-04-05 11:19:15','320',6,18,2020
'SPB-14085','2018-04-05 11:01:41','344',6,'2018-04-05 11:53:15','340',5,51,3250
'SPB-15588','2018-04-05 11:03:54','931',10,'2018-04-05 11:21:34','926',4,17,0
'SPB-15800','2018-04-05 11:07:08','604',2,'2018-04-05 12:01:07','562',6,53,4480
'SPB-00319','2018-04-05 11:07:44','2370',3,'2018-04-05 11:23:14','2369',17,15,1490
'SPB-09933','2018-04-05 11:09:35','119',10,'2018-04-05 11:24:07','130',10,14,1490
'SPB-13963','2018-04-05 11:11:22','906',2,'2018-04-05 11:18:01','932',1,6,1190
'SPB-08607','2018-04-05 11:12:10','342',2,'2018-04-05 11:25:45','358',5,13,610
'SPB-14947','2018-04-05 11:13:56','1251',2,'2018-04-05 13:12:28','1251',3,118,4220
'SPB-10151','2018-04-05 11:14:37','1203',20,'2018-04-05 11:25:38','1244',3,10,1820
'SPB-12017','2018-04-05 11:15:33','1441',6,'2018-04-05 11:31:45','1405',7,15,3040
'SPB-06475','2018-04-05 11:15:34','1218',7,'2018-04-05 11:20:27','1248',5,4,930
'SPB-15510','2018-04-05 11:16:42','339',3,'2018-04-05 11:32:11','346',7,15,1860
'SPB-01212','2018-04-05 11:17:17','359',4,'2018-04-05 13:10:13','337',1,112,2710
'SPB-15620','2018-04-05 11:17:24','1260',1,'2018-04-05 11:29:09','1271',8,11,1740
'SPB-16199','2018-04-05 11:17:56','369',12,'2018-04-05 11:28:00','308',7,9,1110
'SPB-11892','2018-04-05 11:18:10','576',1,'2018-04-05 11:26:11','3503',4,7,720
'SPB-16195','2018-04-05 11:18:23','369',9,'2018-04-05 11:25:21','308',1,6,1020
'SPB-15512','2018-04-05 11:18:43','175',17,'2018-04-05 11:22:39','170',10,3,1110
'SPB-10143','2018-04-05 11:22:38','581',10,'2018-04-05 11:30:05','538',1,7,840
'SPB-09002','2018-04-05 11:23:53','125',4,'2018-04-05 11:26:37','126',14,2,440
'SPB-04674','2018-04-05 11:25:56','316',11,'2018-04-05 11:43:41','348',14,17,2480
'SPB-08607','2018-04-05 11:27:16','358',5,'2018-04-05 13:10:31','341',10,97,1530
'SPB-15009','2018-04-05 11:27:42','346',2,'2018-04-05 11:34:09','361',1,6,870
'SPB-08050','2018-04-05 11:31:12','557',9,'2018-04-05 11:53:17','371',7,20,1360
'SPB-12113','2018-04-05 11:31:15','322',7,'2018-04-05 13:26:28','318',2,108,3180
'SPB-15914','2018-04-05 11:32:24','303',3,'2018-04-05 12:23:49','331',7,51,3560
'SPB-04450','2018-04-05 11:32:42','199',17,'2018-04-05 11:45:03','412',5,11,1520
'SPB-13626','2018-04-05 11:33:10','103',5,'2018-04-05 11:45:09','183',6,11,2090
'SPB-13744','2018-04-05 11:33:25','199',13,'2018-04-05 11:45:05','412',1,11,1520
'SPB-14949','2018-04-05 11:34:41','107',5,'2018-04-05 11:52:00','3102',9,17,2760
'SPB-14919','2018-04-05 11:35:58','1259',9,'2018-04-05 11:40:29','1215',15,4,1030
'SPB-09415','2018-04-05 11:36:28','1620',9,'2018-04-05 11:47:19','1636',6,10,1000
'SPB-01154','2018-04-05 11:36:34','634',10,'2018-04-05 11:50:12','1446',6,13,2640
'SPB-13189','2018-04-05 11:37:44','339',1,'2018-04-05 11:40:56','345',15,2,450
'SPB-13991','2018-04-05 11:40:01','623',10,'2018-04-05 11:42:25','638',18,2,690
'SPB-15426','2018-04-05 11:45:55','389',8,'2018-04-05 12:02:26','336',9,16,1860
'SPB-14459','2018-04-05 11:46:41','388',10,'2018-04-05 12:08:07','355',7,21,1790
'SPB-11375','2018-04-05 11:48:39','104',4,'2018-04-05 11:59:04','154',12,9,1380
'SPB-06019','2018-04-05 11:48:54','723',13,'2018-04-05 13:07:14','703',12,77,2220
'SPB-07959','2018-04-05 11:49:17','355',2,'2018-04-05 12:19:15','358',1,27,2620
'SPB-01020','2018-04-05 11:49:42','306',5,'2018-04-05 11:56:46','300',7,6,880
'SPB-14273','2018-04-05 11:53:27','1438',12,'2018-04-05 12:01:59','1430',19,8,1570
'SPB-14085','2018-04-05 11:53:35','340',5,'2018-04-05 12:34:56','344',6,40,1970
'SPB-10151','2018-04-05 11:54:48','1244',3,'2018-04-05 12:05:22','1201',7,10,1650
'SPB-04381','2018-04-05 11:56:31','167',1,'2018-04-05 12:09:06','153',8,12,2800
'SPB-01070','2018-04-05 12:00:32','238',7,'2018-04-05 12:12:57','232',2,12,1720
'SPB-15800','2018-04-05 12:01:21','562',6,'2018-04-05 12:54:26','571',9,52,1710
'SPB-10399','2018-04-05 12:01:52','608',1,'2018-04-05 12:07:23','639',5,5,520
'SPB-15636','2018-04-05 12:02:36','241',4,'2018-04-05 12:21:53','237',12,18,2550
'SPB-09180','2018-04-05 12:03:53','594',10,'2018-04-05 12:44:36','594',4,38,1170
'SPB-12713','2018-04-05 12:06:49','415',1,'2018-04-05 12:15:38','191',2,8,1570
'SPB-13963','2018-04-05 12:07:02','932',1,'2018-04-05 12:28:36','191',3,21,4100
'SPB-14600','2018-04-05 12:07:11','1608',1,'2018-04-05 12:30:13','1431',10,22,4040
'SPB-06401','2018-04-05 12:08:16','639',2,'2018-04-05 12:12:39','623',19,3,770
'SPB-07432','2018-04-05 12:08:42','2220',8,'2018-04-05 12:19:45','2228',3,10,1160
'SPB-12458','2018-04-05 12:09:16','573',7,'2018-04-05 12:15:40','584',19,5,1070
'SPB-09987','2018-04-05 12:13:27','178',9,'2018-04-05 12:57:52','178',9,43,42610
'SPB-10048','2018-04-05 12:16:40','421',1,'2018-04-05 12:30:39','421',6,12,1480
'SPB-12287','2018-04-05 12:18:56','2107',22,'2018-04-05 13:23:43','816',6,62,9170
'SPB-08677','2018-04-05 12:21:24','950',7,'2018-04-05 13:52:27','950',7,87,14570
'SPB-05382','2018-04-05 12:22:09','912',1,'2018-04-05 12:42:54','420',8,20,3950
'SPB-12212','2018-04-05 12:22:51','238',9,'2018-04-05 12:26:47','266',6,3,640
'SPB-05243','2018-04-05 12:24:09','112',3,'2018-04-05 13:34:59','112',1,70,2650
'SPB-14192','2018-04-05 12:24:21','416',10,'2018-04-05 12:30:53','421',8,6,1540
'SPB-05086','2018-04-05 12:25:28','226',13,'2018-04-05 12:32:34','271',9,6,0
'SPB-08952','2018-04-05 12:25:40','180',3,'2018-04-05 12:38:12','301',16,11,2040
'SPB-15914','2018-04-05 12:25:53','331',7,'2018-04-05 12:37:26','303',4,11,1550
'SPB-09933','2018-04-05 12:26:00','130',10,'2018-04-05 12:35:19','119',4,9,1140
'SPB-14187','2018-04-05 12:26:07','1010',14,'2018-04-05 13:21:33','1010',19,55,1150
'SPB-15561','2018-04-05 12:26:22','421',6,'2018-04-05 12:41:22','182',9,14,2510
'SPB-11705','2018-04-05 12:26:37','139',11,'2018-04-05 12:29:22','128',3,2,620
'SPB-13121','2018-04-05 12:26:52','1010',19,'2018-04-05 12:43:37','1003',3,15,1950
'SPB-06483','2018-04-05 12:27:21','1619',5,'2018-04-05 12:30:59','1620',9,3,780
'SPB-14145','2018-04-05 12:27:31','509',1,'2018-04-05 12:32:23','561',6,4,940
