종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"232080","TIGER 코스닥150","12810","285","2.28","12887.29","12640","12830","12530","211136","2668328349","117595800000","0","9180000","코스닥 150","1256.74","31.62","2.58"
"233160","TIGER 코스닥150 레버리지","9050","420","4.87","9069.29","8820","9055","8640","385945","3406253105","57467500000","0","6350000","코스닥 150","1256.72","31.60","2.58"
"261060","TIGER 코스닥150IT","13390","230","1.75","13397.37","13330","13435","13330","3733","50021855","2678000000","0","200000","코스닥 150 정보기술","672.63","14.20","2.16"
"261070","TIGER 코스닥150바이오테크","14055","425","3.12","14115.51","13805","14105","13555","103012","1425367522","23331300000","0","1660000","코스닥 150 헬스케어","4805.69","175.18","3.78"
"250780","TIGER 코스닥150선물인버스","3775","-90","-2.33","3768.34","3830","3865","3770","429519","1637883600","16043750000","0","4250000","F-코스닥150 지수","1466.53","25.36","1.76"
"461580","TIGER 코스닥글로벌","11960","350","3.01","12136.60","11705","11960","11660","4386","52228940","5980000000","0","500000","코스닥 글로벌 지수","1524.96","62.61","4.28"
"277630","TIGER 코스피","27155","410","1.53","27224.33","26895","27165","26895","22058","597960755","176507500000","0","6500000","코스피","2610.64","44.28","1.73"
"210780","TIGER 코스피고배당","15290","120","0.79","15332.77","15245","15290","15195","5727","87275265","23852400000","0","1560000","코스피 고배당 50","3024.13","31.31","1.05"
"277640","TIGER 코스피대형주","13095","230","1.79","13119.42","13015","13105","13015","4227","55277875","5238000000","0","400000","코스피 대형주","2601.59","48.97","1.92"
"277650","TIGER 코스피중형주","14890","85","0.57","14942.07","14920","14920","14880","419","6241865","3722500000","0","250000","코스피 중형주","2909.34","13.90","0.48"
"376410","TIGER 탄소효율그린뉴딜","8665","155","1.82","8698.92","8640","8680","8630","2550","22085000","9531500000","0","1100000","KRX/S&P 탄소효율 그린뉴딜지수","1456.32","32.07","2.25"
"447770","TIGER 테슬라채권혼합Fn","12490","-20","-0.16","12564.50","12535","12590","12475","607271","7590964956","399055500000","0","31950000","FnGuide 테슬라채권혼합 지수","3166.79","32.36","1.03"
"438330","TIGER 투자등급회사채액티브","114895","-1045","-0.90","115977.29","116020","116020","114895","5871","680135542","470265235000","0","4093000","KIS 투자등급회사채 지수(총수익)","132.92","0.00","0.00"
"387280","TIGER 퓨처모빌리티액티브","7025","40","0.57","7009.78","7045","7080","6985","1892","13279775","16508750000","0","2350000","FnGuide 퓨처모빌리티 지수","1921.91","0.31","0.02"
"449690","TIGER 한중반도체(합성)","16840","310","1.88","16754.37","16695","16840","16695","4042","67714095","12630000000","0","750000","KRX CSI 한·중 반도체지수","4073.10","36.10","0.89"
"449680","TIGER 한중전기차(합성)","8660","-80","-0.92","8734.69","8755","8850","8660","116","1005325","7361000000","0","850000","KRX CSI 한·중 전기차지수","3739.25","-31.19","-0.83"
"143860","TIGER 헬스케어","39450","1080","2.81","39487.43","38600","39450","38335","163801","6356442028","248535000000","0","6300000","KRX 헬스케어","4014.63","107.48","2.75"
"138540","TIGER 현대차그룹+펀더멘털","28190","140","0.50","28255.83","28050","28200","27840","33003","926796937","69347400000","0","2460000","MKF 현대차그룹+ FW","31873.95","355.75","1.13"
"228790","TIGER 화장품","2915","-5","-0.17","2915.37","2930","2945","2890","3408081","9921284561","230693100000","0","79140000","WISE 화장품 지수","2931.19","-2.44","-0.08"
"441800","TIMEFOLIO Korea플러스배당액티브","12925","200","1.57","12962.08","12830","12935","12805","208104","2677046139","90216500000","0","6980000","코스피 200","348.19","7.39","2.17"
"463050","TIMEFOLIO K바이오액티브","12620","220","1.77","12647.17","12440","12640","12215","274242","3403686721","117366000000","0","9300000","KRX 헬스케어","4014.90","107.75","2.76"
"404120","TIMEFOLIO K신재생에너지액티브","11820","115","0.98","11831.12","11820","11880","11765","16033","189420460","8274000000","0","700000","KRX 기후변화 솔루션지수","1879.26","18.57","1.00"
"385710","TIMEFOLIO K이노베이션액티브","7760","-30","-0.39","7836.81","7840","7840","7725","251","1945685","7760000000","0","1000000","KRX BBIG 지수","1705.82","2.70","0.16"
"410870","TIMEFOLIO K컬처액티브","10005","55","0.55","9985.55","9995","10005","9860","5372","53358250","12006000000","0","1200000","FnGuide K-컬처 지수","693.11","3.36","0.49"
"456600","TIMEFOLIO 글로벌AI인공지능액티브","23060","185","0.81","23241.85","23320","23320","23025","279328","6463050652","413235200000","0","17920000","Solactive Global Artificial Intelligence 지수","322.89","0.00","0.00"
"494180","TIMEFOLIO 글로벌소비트렌드액티브","10415","35","0.34","10485.79","10590","10590","10400","175638","1842937310","17184750000","0","1650000","Solactive 뉴에이지컨수머지수","1246.16","0.00","0.00"
"485810","TIMEFOLIO 글로벌안티에이징바이오액티브","9075","35","0.39","9022.50","9025","9075","9025","122386","1109808743","5445000000","0","600000","KEDI 글로벌 불로장생바이오 지수(원화환산)","1440.03","0.00","0.00"
"478150","TIMEFOLIO 글로벌우주테크&방산액티브","14915","285","1.95","15007.28","14930","14975","14915","88017","1315872026","113354000000","0","7600000","Solactive Aerospace and Defense USD Index PR","2327.35","0.00","0.00"
"426020","TIMEFOLIO 미국S&P500액티브","19595","255","1.32","19682.56","19920","19920","19340","72791","1426408892","37622400000","0","1920000","S&P 500","5638.94","0.00","0.00"
"426030","TIMEFOLIO 미국나스닥100액티브","22700","275","1.23","22834.23","22805","22805","22690","146800","3337234466","251062000000","0","11060000","NASDAQ 100","19704.64","0.00","0.00"
"495060","TIMEFOLIO 코리아밸류업액티브","9665","145","1.52","9708.44","9640","9690","9625","1423","13775575","6765500000","0","700000","코리아 밸류업 지수","1039.49","20.55","2.02"
"385720","TIMEFOLIO 코스피액티브","9745","175","1.83","9766.09","9670","9750","9625","210278","2038843230","46776000000","0","4800000","코스피","2610.69","44.33","1.73"
"108590","TREX 200","35385","690","1.99","35475.77","35175","35430","35175","35","1237695","7077000000","0","200000","코스피 200","348.19","7.39","2.17"
"145850","TREX 펀더멘탈 200","38945","625","1.63","38829.63","38900","38945","38900","7","272375","9736250000","0","250000","FnGuide-RAFI 코리아200 지수","9691.83","162.97","1.71"
"472720","TRUSTON 주주가치액티브","11805","40","0.34","11823.33","11860","11860","11785","1336","15771630","8499600000","0","720000","코스피 200","348.19","7.39","2.17"
"496130","TRUSTON 코리아밸류업액티브","9985","145","1.47","10004.19","10010","10015","9950","626","6252480","9985000000","0","1000000","코리아 밸류업 지수","1039.47","20.53","2.01"
"433250","UNICORN R&D 액티브","11935","235","2.01","11918.42","11775","11935","11775","28","332230","4177250000","0","350000","코스피 200","348.18","7.38","2.17"
"494220","UNICORN SK하이닉스밸류체인액티브","10045","200","2.03","10075.20","10000","10130","9945","661605","6674656140","9542750000","0","950000","FnGuide SK하이닉스밸류체인 지수","2408.59","71.03","3.04"
"470310","UNICORN 생성형AI강소기업액티브","7665","-25","-0.33","7653.51","7710","7735","7645","189","1454760","3449250000","0","450000","iSelect AI 지수","1837.24","-9.76","-0.53"
"476000","UNICORN 포스트IPO액티브","6985","40","0.58","7002.78","6980","7020","6960","26","181130","3841750000","0","550000","iSelect 포스트 IPO 지수","1098.19","7.06","0.65"
"422260","VITA MZ소비액티브","8865","-40","-0.45","8921.63","8965","8965","8845","28949","257455635","13297500000","0","1500000","FnGuide MZ 소비 지수","883.63","7.82","0.89"
"452440","VITA 밸류알파액티브","13170","115","0.88","13204.10","13140","13180","13135","19164","251851715","9219000000","0","700000","FnGuide 밸류알파지수","1788.84","15.90","0.90"
"448100","WON 200","35505","685","1.97","35629.04","35045","35535","35045","69","2447210","7101000000","0","200000","코스피 200","348.19","7.39","2.17"
"468820","WON 25-09 회사채(AA-이상)액티브","54355","0","0.00","54361.40","54355","54355","54355","52","2826460","73487960000","0","1352000","KAP 25-09 회사채 총수익 지수(AA-이상)","113.49","0.00","0.00"
"413930","WON AI ESG액티브","9445","185","2.00","9462.11","9410","9450","9410","578","5451290","7083750000","0","750000","MK-iSelect AI ESG 지수(시장가격지수)","1361.73","26.82","2.01"
"458030","WON 단기국공채액티브","53465","10","0.02","53470.42","53475","53475","53465","264","14117160","40847260000","0","764000","KAP 단기 국공채 총수익 지수","118.82","0.00","0.00"
"426150","WON 대한민국국고채액티브","58560","-110","-0.19","58654.08","58650","58655","58560","2258","132239595","47082240000","0","804000","KAP 한국 국고채 총수익 지수","118.81","0.00","0.00"
"444490","WON 미국S&P500","15270","50","0.33","15386.88","15325","15335","15270","26409","404095755","38175000000","0","2500000","S&P 500","5638.94","0.00","0.00"
"489290","WON 미국빌리어네어","11520","70","0.61","11610.13","11565","11565","11485","11169","129024875","21888000000","0","1900000","Bloomberg US Billionaires Investment Select Index(PR)","4522.73","0.00","0.00"
"440910","WON 미국우주항공방산","16045","235","1.49","16082.03","16025","16155","16005","8303","133365740","28078750000","0","1750000","S&P Aerospace & Defense Select Industry Index(PR)","25038.65","0.00","0.00"
"474590","WON 반도체밸류체인액티브","9270","160","1.76","9303.85","9240","9330","9210","5712","52982201","29664000000","0","3200000","FnGuide 반도체 밸류체인 (Price Return) 지수","2017.49","46.42","2.36"
"496020","WON 전단채플러스액티브","50795","0","0.00","50799.65","50790","50800","50790","123","6247291","124447750000","0","2450000","KIS 전단채플러스 TR 지수","115.77","0.00","0.00"
"488720","WON 종합채권(AA-이상)액티브","51715","0","0.00","51731.14","0","0","0","0","0","19961990000","0","386000","KIS 종합채권시장 총수익지수(AA-이상)","111.40","0.00","0.00"
"480460","WON 한국부동산TOP3플러스","9765","90","0.93","9818.84","9805","9805","9740","1044","10196121","9765000000","0","1000000","DeepSearch 한국부동산TOP3플러스 지수","731.17","3.11","0.43"
"488290","마이다스 일본테크액티브","22580","100","0.44","22687.29","23150","23150","22510","122","2756650","7338500000","0","325000","Solactive Japan Tech Top 30 지수(PR)","2632.37","35.52","1.37"
"438740","마이다스 중소형액티브","21615","145","0.68","21653.78","21590","21660","21460","285","6142765","8105625000","0","375000","코스피 중형주","2909.34","13.90","0.48"
"403790","마이다스 코스피액티브","20705","225","1.10","20863.34","20585","20845","20575","236","4892200","49692000000","0","2400000","코스피","2610.69","44.33","1.73"
"465780","마이티 26-09 특수채(AAA)액티브","105200","0","0.00","105203.97","0","0","0","0","0","106357200000","0","1011000","KAP 26-09 특수채 지수(총수익)","113.41","0.00","0.00"
"442260","마이티 다이나믹퀀트액티브","12380","245","2.02","12348.38","12285","12380","12285","4092","50372315","19808000000","0","1600000","코스피 200","348.19","7.39","2.17"
"0001P0","마이티 바이오시밀러&CDMO액티브","10195","155","1.54","10185.55","10055","10195","9970","4027","40452374","13049600000","0","1280000","FnGuide 바이오시밀러&CDMO 지수","2003.40","56.80","2.92"
"159800","마이티 코스피100","27190","560","2.10","27160.20","26990","27190","26970","1180","31872560","9788400000","0","360000","코스피 100","2617.43","55.96","2.18"
"0007N0","아이엠에셋 200","34940","675","1.97","34993.96","34595","35010","34595","10121","353629175","34940000000","0","1000000","코스피 200","348.19","7.39","2.17"
"462340","에셋플러스 글로벌다이나믹시니어액티브","14145","20","0.14","14263.09","14200","14200","14115","252","3558780","7355400000","0","520000","S&P 500","5638.94","0.00","0.00"
"433220","에셋플러스 글로벌대장장이액티브","17095","185","1.09","17175.31","17170","17180","17090","493","8443515","8889400000","0","520000","S&P 500","5638.94","0.00","0.00"
"451150","에셋플러스 글로벌영에이지액티브","15390","60","0.39","15482.07","15375","15405","15295","244","3740855","7695000000","0","500000","S&P 500","5638.94","0.00","0.00"
"477490","에셋플러스 글로벌일등기업포커스10액티브","14310","60","0.42","14387.52","14365","14365","14290","731","10462585","8586000000","0","600000","MSCI World","3669.19","3.48","0.09"
"407830","에셋플러스 글로벌플랫폼액티브","11825","145","1.24","11895.62","12500","12500","11790","2277","26912805","41387500000","0","3500000","S&P 500","5638.94","0.00","0.00"
"0002C0","에셋플러스 인도일등기업포커스20액티브","9705","-10","-0.10","9776.39","9715","9715","9705","2854","27712380","7764000000","0","800000","MSCI India IMI Index(PR)","2143.13","0.00","0.00"
"474920","에셋플러스 차이나일등기업포커스10액티브","15290","135","0.89","15203.61","14985","15340","14985","4923","74716295","15901600000","0","1040000","MSCI China Index(USD, Price Return)","77.17","0.00","0.00"
"442090","에셋플러스 코리아대장장이액티브","12395","220","1.81","12437.69","12360","12400","12270","3721","45953265","9916000000","0","800000","FnGuide 대장장이 지수(Price Return)","1375.75","7.28","0.53"
"407820","에셋플러스 코리아플랫폼액티브","6775","25","0.37","6812.99","6800","6800","6745","671","4539420","14227500000","0","2100000","FnGuide 플랫폼 지수(Price Return)","1035.60","7.60","0.74"
"152870","파워 200","35500","730","2.10","35597.46","35150","35530","35150","686","24268005","42600000000","0","1200000","코스피 200","348.19","7.39","2.17"
"491510","파워 K-주주가치액티브","10605","180","1.73","10599.78","10455","10605","10455","61","643140","15377250000","0","1450000","FnGuide K-주주가치 지수","2282.55","24.63","1.09"
"192720","파워 고배당저변동성","35300","345","0.99","35451.18","34935","35330","34935","188","6621840","8472000000","0","240000","코스피 200 고배당지수","3441.56","41.75","1.23"
"498180","파워 종합채권(AA-이상)액티브","102210","35","0.03","102233.40","102210","102210","102210","3","306630","127966920000","0","1252000","KIS 한국종합채권지수(AA-이상, 총수익)","111.40","0.00","0.00"
